SCO0002	GO:0003677;GO:0005524;GO:0016787
SCO6640	GO:0003676;GO:0005524
SCO6643	GO:0008080
SCO6644	GO:0043190;GO:0055085
SCO6645	GO:0006810;GO:0016020
SCO6646	GO:0016021;GO:0055085
SCO6647	GO:0008654;GO:0016020;GO:0016780
SCO6655	GO:0003935;GO:0009231
SCO6658	GO:0004616;GO:0006098;GO:0016491;GO:0055114
SCO6659	GO:0004347;GO:0006094;GO:0006096
SCO6661	GO:0004345;GO:0006006;GO:0050661;GO:0055114
SCO6662	GO:0003824;GO:0004801;GO:0005737;GO:0005975;GO:0006098
SCO6663	GO:0003824;GO:0004802;GO:0008152
SCO6664	GO:0003677;GO:0003700;GO:0006355;GO:0043565
SCO6665	GO:0004553;GO:0005975;GO:0030246
SCO6666	GO:0016020
SCO6667	GO:0000160;GO:0003677;GO:0006355
SCO6668	GO:0000155;GO:0000160;GO:0016021;GO:0046983
SCO6669	GO:0003677;GO:0006355
SCO6670	GO:0003824;GO:0004553;GO:0005975;GO:0016616;GO:0055114
SCO6671	GO:0003824;GO:0005524
SCO6672	GO:0016787
SCO6673	GO:0000287;GO:0008897;GO:0009239;GO:0009366;GO:0016780
SCO6675	GO:0003677;GO:0043565
SCO6677	GO:0005524;GO:0016887
SCO6678	GO:0009055;GO:0016491;GO:0051536;GO:0051537;GO:0055114
SCO6680	GO:0016491;GO:0051537;GO:0055114
SCO6681	GO:0004672;GO:0005524;GO:0006468
SCO6683	GO:0005524;GO:0006810;GO:0016021;GO:0016887;GO:0042626;GO:0055085
SCO6684	GO:0005524;GO:0006810;GO:0016021;GO:0016887;GO:0042626;GO:0055085
SCO6685	GO:0003677;GO:0006355
SCO6689	GO:0008270
SCO6690	GO:0005215;GO:0016021;GO:0055085
SCO6691	GO:0004629;GO:0016042;GO:0016788;GO:0034480
SCO6694	GO:0003677
SCO6696	GO:0005515
SCO6697	GO:0042952;GO:0047570;GO:0051920;GO:0055114
SCO6698	GO:0003824;GO:0019619;GO:0047472
SCO6699	GO:0003824;GO:0005506;GO:0006725;GO:0008199;GO:0016702;GO:0018578;GO:0019439;GO:0055114
SCO6700	GO:0003824;GO:0005506;GO:0006725;GO:0008199;GO:0016702;GO:0018578;GO:0019619;GO:0055114
SCO6701	GO:0003824;GO:0008152;GO:0016747
SCO6702	GO:0008152;GO:0008410
SCO6703	GO:0008152;GO:0008410
SCO6704	GO:0003700;GO:0006355
SCO6706	GO:0008270;GO:0016491;GO:0055114
SCO6707	GO:0003909;GO:0003910;GO:0005524;GO:0006281;GO:0006310;GO:0051103
SCO6709	GO:0003896;GO:0006269
SCO6710	GO:0005507;GO:0009055
SCO6711	GO:0003824;GO:0005975;GO:0016901;GO:0048038
SCO6712	GO:0005507;GO:0016491;GO:0055114
SCO6713	GO:0003677;GO:0006355
SCO6717	GO:0006631;GO:0016491;GO:0045300;GO:0055114
SCO6719	GO:0005524;GO:0016887
SCO6720	GO:0005524;GO:0016887
SCO6721	GO:0048193;GO:0070273
SCO6722	GO:0051301
SCO6726	GO:0004519;GO:0006281
SCO6729	GO:0016491;GO:0055114
SCO6730	GO:0003824
SCO6731	GO:0003824;GO:0008152;GO:0016747
SCO6732	GO:0003824;GO:0003857;GO:0006631;GO:0008152;GO:0016491;GO:0055114
SCO6733	GO:0003677;GO:0006355
SCO6734	GO:0003333;GO:0006810;GO:0006865;GO:0015171;GO:0016020;GO:0016021;GO:0055085
SCO6736	GO:0008237;GO:0008270
SCO6738	GO:0004181;GO:0006508;GO:0008270
SCO6739	GO:0005215;GO:0006810;GO:0016020
SCO6740	GO:0003884;GO:0016491;GO:0046416;GO:0055114;GO:0071949
SCO6742	GO:0005524;GO:0016887
SCO6743	GO:0003676;GO:0006139
SCO6746	GO:0003677;GO:0003700;GO:0006355;GO:0043565
SCO6748	GO:0003824;GO:0008152
SCO6750	GO:0004452;GO:0008299;GO:0016787
SCO6751	GO:0006812;GO:0008324;GO:0016021;GO:0055085
SCO6752	GO:0008654;GO:0016020;GO:0016780
SCO6753	GO:0009058;GO:0016779
SCO6755	GO:0008654;GO:0016020;GO:0016780
SCO6757	GO:0016020
SCO6758	GO:0005524;GO:0016887
SCO6759	GO:0009058;GO:0016740
SCO6760	GO:0009058;GO:0016117;GO:0016740;GO:0016765;GO:0016767
SCO6762	GO:0016491;GO:0055114
SCO6763	GO:0008299
SCO6764	GO:0016866;GO:0019746
SCO6765	GO:0003824;GO:0009116
SCO6766	GO:0003824;GO:0051536
SCO6767	GO:0003824;GO:0005506;GO:0008299;GO:0016114;GO:0044237;GO:0046429;GO:0055114
SCO6768	GO:0003824;GO:0008152;GO:0008661;GO:0016114
SCO6769	GO:0003824;GO:0008483;GO:0030170
SCO6770	GO:0003677;GO:0043565
SCO6775	GO:0003677
SCO6778	GO:0003677
SCO6781	GO:0003677
SCO6782	GO:0008270;GO:0016491;GO:0055114
SCO6784	GO:0003677
SCO6785	GO:0003824
SCO6786	GO:0016705;GO:0055114
SCO6787	GO:0003995;GO:0008152;GO:0016627;GO:0050660;GO:0055114
SCO6788	GO:0003824;GO:0008152;GO:0016747
SCO6789	GO:0003824;GO:0003857;GO:0006631;GO:0008152;GO:0016491;GO:0055114
SCO6790	GO:0003824;GO:0008152
SCO6791	GO:0003995;GO:0008152;GO:0016627;GO:0050660;GO:0055114
SCO6792	GO:0003677
SCO6793	GO:0004030;GO:0006081;GO:0008152;GO:0016491;GO:0016620;GO:0055114
SCO6798	GO:0005515
SCO6799	GO:0006567;GO:0008270;GO:0008743;GO:0016491;GO:0055114
SCO6800	GO:0003824;GO:0006567;GO:0008152;GO:0008890;GO:0009058;GO:0016740;GO:0030170
SCO6801	GO:0003700;GO:0006355
SCO6802	GO:0003677;GO:0043565
SCO6803	GO:0008080
SCO6805	GO:0016021;GO:0055085
SCO6806	GO:0003677;GO:0006310;GO:0015074
SCO6808	GO:0003700;GO:0006355
SCO6809	GO:0016021;GO:0055085
SCO6811	GO:0016491;GO:0055114
SCO6812	GO:0003700;GO:0006355
SCO6813	GO:0003700;GO:0006355
SCO6814	GO:0005524;GO:0016887
SCO6815	GO:0005315;GO:0006810;GO:0006817;GO:0016020;GO:0016021
SCO6818	GO:0003824;GO:0004619;GO:0005737;GO:0006007;GO:0008152;GO:0030145;GO:0046872
SCO6819	GO:0003824;GO:0003866;GO:0016765
SCO6820	GO:0016491;GO:0030151;GO:0055114
SCO6822	GO:0005215;GO:0006810;GO:0016021;GO:0055085
SCO6823	GO:0003700;GO:0006355
SCO6824	GO:0000287;GO:0003824;GO:0030976;GO:0032923;GO:0033980
SCO6826	GO:0003824;GO:0004315;GO:0006633;GO:0008152
SCO6827	GO:0003824;GO:0008152;GO:0016491;GO:0016740;GO:0031177;GO:0055114
SCO6828	GO:0016491;GO:0055114
SCO6829	GO:0016491
SCO6830	GO:0003700;GO:0006355
SCO6832	GO:0003824;GO:0004494;GO:0008152;GO:0016866;GO:0031419
SCO6833	GO:0016853;GO:0031419;GO:0046872
SCO6834	GO:0004791;GO:0005737;GO:0016491;GO:0019430;GO:0055114
SCO6836	GO:0003700;GO:0006355
SCO6837	GO:0015103;GO:0015297;GO:0016020;GO:0016021
SCO6838	GO:0016491;GO:0055114
SCO6840	GO:0003676
SCO6843	GO:0003678;GO:0005524;GO:0006260
SCO6844	GO:0008168
SCO6861	GO:0004672;GO:0005524;GO:0006468
SCO6865	GO:0005524;GO:0016887
SCO6885	GO:0003676;GO:0003677;GO:0006306;GO:0008168;GO:0008170;GO:0032259
SCO6896	GO:0016021;GO:0055085
SCO6898	GO:0005524
SCO6900	GO:0008152;GO:0016787
SCO6907	GO:0003910;GO:0005524;GO:0006281;GO:0006310
SCO6937	GO:0003677;GO:0006355
SCO6938	GO:0003995;GO:0008152;GO:0016627;GO:0050660;GO:0055114
SCO6939	GO:0005515
SCO6944	GO:0003824
SCO6947	GO:0005515
SCO6950	GO:0003677;GO:0043565
SCO6952	GO:0015969
SCO6955	GO:0016651;GO:0042773;GO:0055114
SCO6956	GO:0008137;GO:0042773;GO:0055114
SCO6957	GO:0006812;GO:0008324;GO:0016021
SCO6958	GO:0015075;GO:0016021;GO:0034220
SCO6959	GO:0005451;GO:0015672;GO:0015992
SCO6960	GO:0016787
SCO6961	GO:0016787
SCO6962	GO:0003824;GO:0004356;GO:0006542;GO:0006807
SCO6964	GO:0003824;GO:0006281
SCO6967	GO:0003824;GO:0008152;GO:0016747
SCO6968	GO:0003824;GO:0008152
SCO6969	GO:0016021
SCO6970	GO:0006810;GO:0016021;GO:0055085
SCO6971	GO:0008152;GO:0008168;GO:0009236;GO:0043819
SCO6973	GO:0005515
SCO6974	GO:0003677;GO:0003700;GO:0006355
SCO6975	GO:0000287;GO:0003824;GO:0016823;GO:0019310;GO:0030976
SCO6976	GO:0008880;GO:0016861;GO:0019310
SCO6977	GO:0003824
SCO6980	GO:0005215;GO:0006810;GO:0016020
SCO6981	GO:0005524;GO:0016887
SCO6984	GO:0008152;GO:0016491;GO:0055114
SCO6986	GO:0003677;GO:0006355
SCO6987	GO:0005267
SCO6988	GO:0008152;GO:0016491;GO:0055114
SCO6990	GO:0016020
SCO6991	GO:0008152;GO:0016491;GO:0055114
SCO6992	GO:0008237
SCO6993	GO:0003677;GO:0006355
SCO6994	GO:0005515
SCO6995	GO:0004252;GO:0006508
SCO6996	GO:0003677;GO:0003700;GO:0006352;GO:0006355;GO:0016987
SCO6998	GO:0005506;GO:0016705;GO:0020037;GO:0055114
SCO6999	GO:0008745;GO:0009253
SCO7000	GO:0004450;GO:0006099;GO:0016616;GO:0055114
SCO7001	GO:0016020;GO:0055085
SCO7002	GO:0003333;GO:0006865;GO:0015171;GO:0016020;GO:0016021;GO:0055085
SCO7004	GO:0005975;GO:0016773
SCO7005	GO:0016491;GO:0055114
SCO7006	GO:0016491;GO:0055114
SCO7008	GO:0005524;GO:0006810;GO:0016021;GO:0016887;GO:0042626;GO:0055085
SCO7009	GO:0003824;GO:0005515
SCO7010	GO:0003824;GO:0005975
SCO7011	GO:0006810;GO:0016020
SCO7012	GO:0006810;GO:0016020
SCO7013	GO:0005215;GO:0006810
SCO7014	GO:0003677;GO:0006355
SCO7015	GO:0005515
SCO7016	GO:0003677;GO:0006355
SCO7019	GO:0003824;GO:0005515;GO:0005975;GO:2001070
SCO7020	GO:0003824;GO:0005975;GO:0030246;GO:0043169;GO:2001070
SCO7024	GO:0008080
SCO7025	GO:0003700;GO:0006355
SCO7026	GO:0006725;GO:0016853
SCO7027	GO:0003677;GO:0006355
SCO7028	GO:0005215;GO:0006810
SCO7029	GO:0006810;GO:0016020
SCO7030	GO:0006810;GO:0016020
SCO7031	GO:0004553;GO:0005975
SCO7032	GO:0008703;GO:0009231;GO:0055114
SCO7034	GO:0003824;GO:0008483;GO:0030170
SCO7035	GO:0008152;GO:0016491;GO:0016620;GO:0055114
SCO7036	GO:0004055;GO:0005524;GO:0006526;GO:0042803
SCO7038	GO:0006629;GO:0008081
SCO7039	GO:0000166;GO:0005524;GO:0015833
SCO7040	GO:0006006;GO:0016620;GO:0050661;GO:0051287;GO:0055114
SCO7042	GO:0003700;GO:0006355
SCO7044	GO:0016021
SCO7046	GO:0016021
SCO7047	GO:0016020;GO:0016311;GO:0050380
SCO7048	GO:0006629;GO:0016021;GO:0016491
SCO7049	GO:0004359;GO:0006541
SCO7050	GO:0006508;GO:0009002
SCO7051	GO:0003723;GO:0005524;GO:0006353;GO:0008186
SCO7056	GO:0003700;GO:0006355
SCO7059	GO:0016491;GO:0055114
SCO7060	GO:0042128
SCO7061	GO:0003700;GO:0006355
SCO7062	GO:0006479;GO:0008168;GO:0008276
SCO7063	GO:0003824;GO:0005515;GO:0006355
SCO7066	GO:0003824;GO:0010181;GO:0016491;GO:0055114
SCO7069	GO:0005515
SCO7071	GO:0009401;GO:0016021
SCO7072	GO:0004371;GO:0006071;GO:0016772
SCO7073	GO:0004371;GO:0006071
SCO7075	GO:0000160;GO:0003677;GO:0006355
SCO7076	GO:0000155;GO:0004871;GO:0007165;GO:0016021;GO:0016310;GO:0016772
SCO7077	GO:0016020
SCO7081	GO:0003824
SCO7086	GO:0003677;GO:0006355
SCO7088	GO:0000160;GO:0003677;GO:0006355
SCO7089	GO:0000155;GO:0000160;GO:0016021;GO:0046983
SCO7090	GO:0016020
SCO7092	GO:0017148;GO:0030598
SCO7093	GO:0003677;GO:0005515;GO:0006355
SCO7094	GO:0016491;GO:0019825;GO:0020037;GO:0055114
SCO7097	GO:0003700;GO:0006355
SCO7099	GO:0003677;GO:0003700;GO:0006352;GO:0006355;GO:0016987
SCO7101	GO:0016491;GO:0055114
SCO7105	GO:0003677;GO:0003700;GO:0006352;GO:0006355;GO:0016987
SCO7109	GO:0016491;GO:0055114
SCO7110	GO:0009055
SCO7111	GO:0006979
SCO7112	GO:0003677;GO:0003700;GO:0006352;GO:0006355;GO:0016987
SCO7114	GO:0008152;GO:0016491;GO:0016620;GO:0055114
SCO7115	GO:0003824;GO:0008152
SCO7117	GO:0016491;GO:0045454;GO:0050660;GO:0055114
SCO7119	GO:0051287;GO:0055114
SCO7120	GO:0009055;GO:0016020;GO:0016491;GO:0022904
SCO7122	GO:0008080
SCO7123	GO:0008152;GO:0016746
SCO7124	GO:0003824;GO:0008152;GO:0016491;GO:0055114
SCO7128	GO:0016021;GO:0055085
SCO7129	GO:0051920;GO:0055114
SCO7131	GO:0008152;GO:0016787
SCO7134	GO:0003677;GO:0006355
SCO7137	GO:0003677;GO:0005515;GO:0006355
SCO7139	GO:0008152;GO:0016491;GO:0016620;GO:0055114
SCO7140	GO:0003677;GO:0043565
SCO7141	GO:0016491;GO:0055114
SCO7143	GO:0003677;GO:0005515;GO:0006355
SCO7144	GO:0003677;GO:0003700;GO:0006352;GO:0006355;GO:0016987
SCO7145	GO:0003700;GO:0006355
SCO7146	GO:0003700;GO:0006355
SCO7147	GO:0016491
SCO7150	GO:0008080
SCO7151	GO:0016491;GO:0055114
SCO7153	GO:0005215;GO:0016020;GO:0016021;GO:0022857;GO:0022891;GO:0055085
SCO7154	GO:0004455;GO:0009082;GO:0016491;GO:0055114
SCO7156	GO:0006950
SCO7158	GO:0003824;GO:0005515
SCO7160	GO:0016787
SCO7161	GO:0016491
SCO7165	GO:0006810;GO:0016020
SCO7166	GO:0006810;GO:0016020
SCO7168	GO:0003700;GO:0006355
SCO7170	GO:0030246
SCO7173	GO:0003677;GO:0006355
SCO7175	GO:0051301
SCO7176	GO:0004252;GO:0006508
SCO7178	GO:0003677;GO:0006355
SCO7179	GO:0008745;GO:0009253
SCO7181	GO:0005524;GO:0016887
SCO7182	GO:0005524;GO:0016887
SCO7183	GO:0005215;GO:0006810;GO:0016020
SCO7184	GO:0005215;GO:0006810;GO:0016020
SCO7188	GO:0004252;GO:0006508
SCO7190	GO:0016740
SCO7192	GO:0003677;GO:0003700;GO:0006352;GO:0006355;GO:0016987
SCO7193	GO:0004601;GO:0020037;GO:0055114
SCO7196	GO:0005249;GO:0006813;GO:0008076
SCO7197	GO:0006814;GO:0015655;GO:0016020;GO:0032328
SCO7200	GO:0016491;GO:0055114
SCO7201	GO:0003700;GO:0006355
SCO7205	GO:0003824
SCO7212	GO:0003824;GO:0005975;GO:0016901;GO:0030246;GO:0048038
SCO7216	GO:0005215;GO:0016020
SCO7217	GO:0005524;GO:0016887
SCO7218	GO:0005488
SCO7220	GO:0003824
SCO7221	GO:0003824;GO:0008152;GO:0009058;GO:0016747
SCO7222	GO:0003677;GO:0045892
SCO7223	GO:0016491;GO:0055114;GO:0071949
SCO7225	GO:0004553;GO:0005576;GO:0005975;GO:0030246
SCO7227	GO:0016020
SCO7228	GO:0030246
SCO7229	GO:0008237
SCO7230	GO:0000160;GO:0003677;GO:0006355
SCO7231	GO:0000155;GO:0004871;GO:0007165;GO:0016021;GO:0016310;GO:0016772
SCO7234	GO:0004129;GO:0005506;GO:0005507;GO:0005886;GO:0006810;GO:0009055;GO:0009060;GO:0016021;GO:0020037;GO:0022900;GO:0055114
SCO7235	GO:0004129;GO:0016021;GO:0055114
SCO7236	GO:0009055;GO:0016020;GO:0016491;GO:0022904
SCO7240	GO:0004672;GO:0005515;GO:0005524;GO:0006468
SCO7241	GO:0016491;GO:0055114
SCO7243	GO:0006508;GO:0008233
SCO7244	GO:0003824;GO:0008152
SCO7247	GO:0006950
SCO7250	GO:0008745;GO:0009253
SCO7253	GO:0003824;GO:0005515
SCO7254	GO:0008152;GO:0016491;GO:0019310;GO:0050112;GO:0055114
SCO7258	GO:0003824;GO:0008270
SCO7259	GO:0003824;GO:0050662
SCO7263	GO:0004553;GO:0004568;GO:0005576;GO:0005975;GO:0006032;GO:0016998;GO:0030246
SCO7264	GO:0016491;GO:0055114
SCO7268	GO:0004000;GO:0009168;GO:0019239
SCO7270	GO:0003700;GO:0006355
SCO7278	GO:0003677;GO:0003700;GO:0006352;GO:0006355;GO:0016987
SCO7279	GO:0003677;GO:0043565
SCO7280	GO:0004252;GO:0006508
SCO7281	GO:0004252;GO:0006508
SCO7284	GO:0003676;GO:0004523
SCO7285	GO:0016491;GO:0055114;GO:0071949
SCO7289	GO:0051301
SCO7290	GO:0016705;GO:0055114
SCO7291	GO:0004672;GO:0005524;GO:0006468
SCO7292	GO:0006520;GO:0030170
SCO7294	GO:0006950
SCO7295	GO:0003677;GO:0005515;GO:0006355
SCO7296	GO:0008270
SCO7297	GO:0016310;GO:0016772
SCO7298	GO:0000160;GO:0016491;GO:0055114
SCO7299	GO:0006950
SCO7300	GO:0005524;GO:0016020;GO:0016773
SCO7303	GO:0003677
SCO7304	GO:0016491;GO:0016627;GO:0055114
SCO7307	GO:0003700;GO:0006355
SCO7308	GO:0006865;GO:0016020
SCO7311	GO:0003824
SCO7314	GO:0003677;GO:0003700;GO:0006352;GO:0006355;GO:0016987
SCO7318	GO:0005886;GO:0006810
SCO7319	GO:0016491;GO:0055114
SCO7320	GO:0003824
SCO7321	GO:0003824
SCO7325	GO:0006355;GO:0045152
SCO7326	GO:0003723;GO:0003824;GO:0005515
SCO7327	GO:0000155;GO:0000160;GO:0004871;GO:0005515;GO:0007165;GO:0016021;GO:0016310;GO:0016772
SCO7329	GO:0003824;GO:0008152
SCO7331	GO:0004357;GO:0016879;GO:0042398
SCO7332	GO:0003824;GO:0003844;GO:0004553;GO:0005975;GO:0005978;GO:0043169
SCO7334	GO:0003824;GO:0005975
SCO7335	GO:0003824;GO:0004553;GO:0005975;GO:0016757
SCO7338	GO:0003824;GO:0004133;GO:0004553;GO:0005975;GO:0005980
SCO7340	GO:0003723
SCO7341	GO:0003677;GO:0003700;GO:0006352;GO:0006355;GO:0016987
SCO7343	GO:0004418;GO:0018160;GO:0033014
SCO7345	GO:0003910;GO:0005524;GO:0006281;GO:0006310
SCO7346	GO:0016021;GO:0055085
SCO7347	GO:0003677
SCO7350	GO:0016021;GO:0055085
SCO7351	GO:0003677;GO:0003700;GO:0006355;GO:0043565
SCO7353	GO:0016209;GO:0016491;GO:0055114
SCO7354	GO:0003824;GO:0006355
SCO7356	GO:0016491;GO:0055114
SCO7357	GO:0016491;GO:0055114
SCO7358	GO:0016787
SCO7359	GO:0016787
SCO7360	GO:0003725
SCO7362	GO:0008270;GO:0016491;GO:0055114
SCO7363	GO:0016491
SCO7364	GO:0003677
SCO7366	GO:0046872
SCO7367	GO:0015105;GO:0015700;GO:0016021;GO:0055085
SCO7370	GO:0003824;GO:0050662
SCO7373	GO:0016491;GO:0055114
SCO7374	GO:0009055;GO:0016491;GO:0030151;GO:0055114
SCO7375	GO:0008080
SCO7376	GO:0016787
SCO7380	GO:0003824
SCO7384	GO:0006812;GO:0015299;GO:0016021;GO:0055085
SCO7386	GO:0004252;GO:0005576;GO:0006508;GO:0008236
SCO7388	GO:0016491;GO:0055114
SCO7389	GO:0016491
SCO7391	GO:0016491;GO:0055114
SCO7394	GO:0016020;GO:0016021
SCO7395	GO:0005215;GO:0016021;GO:0022857;GO:0055085
SCO7396	GO:0004806;GO:0016042
SCO7397	GO:0003676
SCO7398	GO:0005215;GO:0016020
SCO7399	GO:0005488
SCO7400	GO:0005524;GO:0016887
SCO7401	GO:0004733;GO:0010181;GO:0016491;GO:0055114
SCO7405	GO:0016407;GO:0016740
SCO7406	GO:0005975
SCO7407	GO:0004565;GO:0005975;GO:0006012;GO:0009341
SCO7408	GO:0005215;GO:0006810
SCO7409	GO:0006810;GO:0016020
SCO7410	GO:0006810;GO:0016020
SCO7411	GO:0003677;GO:0006355
SCO7412	GO:0000287;GO:0003824;GO:0030976
SCO7413	GO:0016491
SCO7417	GO:0005506;GO:0016705;GO:0020037;GO:0055114
SCO7418	GO:0005506;GO:0016705;GO:0020037;GO:0055114
SCO7423	GO:0003723;GO:0005515
SCO7424	GO:0003700;GO:0006355
SCO7425	GO:0005215;GO:0006950;GO:0016021;GO:0055085
SCO7428	GO:0016491;GO:0019825;GO:0020037;GO:0055114
SCO7432	GO:0004222;GO:0005576;GO:0006508;GO:0008237;GO:0008270
SCO7433	GO:0003700;GO:0006355
SCO7435	GO:0005215;GO:0016021;GO:0055085
SCO7436	GO:0008152;GO:0016491;GO:0016620;GO:0055114
SCO7437	GO:0000287;GO:0003824;GO:0030976
SCO7438	GO:0003700;GO:0006355
SCO7439	GO:0006508;GO:0008236
SCO7440	GO:0003824
SCO7441	GO:0003677
SCO7443	GO:0000287;GO:0004614;GO:0005975;GO:0016868;GO:0071704
SCO7444	GO:0005506;GO:0016705;GO:0020037;GO:0055114
SCO7447	GO:0008080
SCO7448	GO:0003824;GO:0005515
SCO7452	GO:0008168;GO:0008171
SCO7454	GO:0003676;GO:0003677;GO:0004518;GO:0004519;GO:0009307
SCO7455	GO:0003824;GO:0008152
SCO7459	GO:0005524;GO:0016887
SCO7461	GO:0004252;GO:0006508
SCO7462	GO:0016021
SCO7467	GO:0009820;GO:0050364
SCO7468	GO:0004499;GO:0016491;GO:0050660;GO:0050661;GO:0055114
SCO7469	GO:0003824;GO:0008152;GO:0010124;GO:0047475
SCO7470	GO:0016790
SCO7471	GO:0010124;GO:0097266
SCO7473	GO:0010124
SCO7475	GO:0009055;GO:0010124;GO:0016491;GO:0051536;GO:0051537;GO:0055114
SCO7476	GO:0016829;GO:0042597
SCO7479	GO:0016021;GO:0055085
SCO7482	GO:0000271;GO:0006810;GO:0016021
SCO7485	GO:0016491
SCO7487	GO:0006810;GO:0016020
SCO7488	GO:0006810;GO:0016020
SCO7490	GO:0016491;GO:0055114
SCO7492	GO:0003824;GO:0004555;GO:0005991
SCO7493	GO:0003824
SCO7496	GO:0016021
SCO7497	GO:0003677;GO:0003700;GO:0006355;GO:0043565
SCO7498	GO:0003700;GO:0006355
SCO7500	GO:0005215;GO:0016020;GO:0055085
SCO7501	GO:0004553;GO:0005975
SCO7502	GO:0003677;GO:0006355
SCO7504	GO:0006810;GO:0016020
SCO7505	GO:0006810;GO:0016020
SCO7506	GO:0004553;GO:0005975
SCO7507	GO:0016491;GO:0055114
SCO7509	GO:0004357;GO:0042398
SCO7510	GO:0000413;GO:0003755;GO:0006457
SCO7511	GO:0006006;GO:0016620;GO:0050661;GO:0051287;GO:0055114
SCO7512	GO:0003677;GO:0003700;GO:0006355;GO:0043565
SCO7516	GO:0005524;GO:0006457;GO:0006950;GO:0051082
SCO7518	GO:0003677
SCO7519	GO:0016407;GO:0016740
SCO7520	GO:0016021;GO:0055085
SCO7522	GO:0003911;GO:0006260;GO:0006281
SCO7523	GO:0005524;GO:0019538
SCO7525	GO:0008863;GO:0016491;GO:0030151;GO:0051539;GO:0055114
SCO7526	GO:0016021;GO:0055085
SCO7527	GO:0003700;GO:0006355
SCO7530	GO:0003677;GO:0003824;GO:0006355
SCO7531	GO:0016747
SCO7533	GO:0000160;GO:0003677;GO:0006355
SCO7534	GO:0000155;GO:0004871;GO:0007165;GO:0016021;GO:0016310;GO:0016772
SCO7536	GO:0016020
SCO7537	GO:0003824;GO:0008483;GO:0030170
SCO7538	GO:0003700;GO:0006355
SCO7539	GO:0003677
SCO7540	GO:0003824
SCO7541	GO:0003824;GO:0005515
SCO7542	GO:0004553;GO:0005975
SCO7544	GO:0006810;GO:0016020
SCO7545	GO:0005524;GO:0016887
SCO7546	GO:0006790;GO:0006810;GO:0016020
SCO7547	GO:0003824;GO:0008152;GO:0008484
SCO7550	GO:0006629;GO:0008081
SCO7552	GO:0003677
SCO7553	GO:0016491;GO:0055114
SCO7554	GO:0003677;GO:0006355
SCO7556	GO:0006810;GO:0016020
SCO7557	GO:0006810;GO:0016020
SCO7558	GO:0004553;GO:0005975;GO:0008422;GO:0030245
SCO7560	GO:0016787
SCO7562	GO:0003677;GO:0006355
SCO7563	GO:0043190;GO:0055085
SCO7564	GO:0006810;GO:0016020
SCO7565	GO:0006810;GO:0016020
SCO7566	GO:0005524;GO:0016887
SCO7567	GO:0000166;GO:0005524;GO:0015833;GO:0016887
SCO7572	GO:0003824;GO:0016491;GO:0016614;GO:0050660;GO:0051536;GO:0055114
SCO7573	GO:0006355;GO:0045152
SCO7575	GO:0004553;GO:0005975
SCO7577	GO:0004553;GO:0005975
SCO7579	GO:0003677;GO:0043565
SCO7582	GO:0005524;GO:0016887
SCO7583	GO:0003824;GO:0004553;GO:0005975;GO:0008810
SCO7584	GO:0003677
SCO7585	GO:0003677;GO:0006355
SCO7586	GO:0003824;GO:0010181;GO:0016491;GO:0055114
SCO7588	GO:0003824;GO:0050662
SCO7590	GO:0004096;GO:0006979;GO:0020037;GO:0055114
SCO7591	GO:0003700;GO:0006355
SCO7595	GO:0005524;GO:0006040;GO:0009254;GO:0016773
SCO7596	GO:0005215;GO:0006810;GO:0016020;GO:0055085
SCO7599	GO:0003677;GO:0003700;GO:0005975;GO:0006355;GO:0030246
SCO7600	GO:0000166;GO:0004813;GO:0005524;GO:0005737;GO:0006419
SCO7602	GO:0003677
SCO7603	GO:0003700;GO:0006355
SCO7605	GO:0008237;GO:0008270
SCO7611	GO:0000287;GO:0019295;GO:0050532
SCO7615	GO:0003677;GO:0043565
SCO7618	GO:0003677;GO:0006355
SCO7619	GO:0006355;GO:0045152
SCO7622	GO:0008750;GO:0016021;GO:0050661;GO:0055114
SCO7623	GO:0008746;GO:0015992;GO:0016491;GO:0055114
SCO7624	GO:0003677;GO:0045892
SCO7625	GO:0016491;GO:0055114;GO:0071949
SCO7626	GO:0016491;GO:0055114;GO:0071949
SCO7627	GO:0008703;GO:0009231;GO:0055114
SCO7628	GO:0003824;GO:0005975;GO:0016901;GO:0048038
SCO7629	GO:0009063
SCO7630	GO:0003824;GO:0008152
SCO7631	GO:0016787
SCO7633	GO:0004553;GO:0005576;GO:0005975;GO:0033925
SCO7635	GO:0004222;GO:0005576;GO:0006508;GO:0008237;GO:0008270
SCO7637	GO:0004553;GO:0005975;GO:0030246;GO:0030247
SCO7638	GO:0000015;GO:0000287;GO:0004634;GO:0006096
SCO7639	GO:0003700;GO:0006355;GO:0006367
SCO7640	GO:0003700;GO:0006355
SCO7641	GO:0004616;GO:0016491;GO:0055114
SCO7644	GO:0016491;GO:0055114
SCO7645	GO:0003677;GO:0045892
SCO7647	GO:0005509
SCO7648	GO:0000160;GO:0003677;GO:0006355
SCO7649	GO:0000155;GO:0000160;GO:0016021;GO:0046983
SCO7651	GO:0003677
SCO7652	GO:0008080
SCO7655	GO:0016491;GO:0055114
SCO7657	GO:0005507;GO:0016641;GO:0055114
SCO7659	GO:0016491;GO:0055114;GO:0071949
SCO7660	GO:0005249;GO:0006813;GO:0008076
SCO7661	GO:0008703;GO:0009231;GO:0055114
SCO7662	GO:0016021;GO:0055085
SCO7663	GO:0003824;GO:0006281
SCO7666	GO:0016491;GO:0055114
SCO7669	GO:0016491;GO:0055114;GO:0071949
